order_id,product_id,region_code,date,revenue,discount,refund
ORD-N-20260825-32725,SKU-HOM-03,N,2026-08-25,467,39,0
ORD-N-20260825-32726,SKU-ELE-02,N,2026-08-25,565,52,0
ORD-N-20260825-32727,SKU-APP-01,N,2026-08-25,524,48,427
ORD-N-20260825-32728,SKU-APP-01,N,2026-08-25,263,25,0
ORD-N-20260825-32729,SKU-ELE-02,N,2026-08-25,543,30,0
ORD-N-20260825-32730,SKU-ELE-02,N,2026-08-25,294,28,0
ORD-N-20260825-32731,SKU-ELE-02,N,2026-08-25,407,36,0
ORD-N-20260825-32732,SKU-HOM-03,N,2026-08-25,572,48,0
ORD-N-20260825-32733,SKU-APP-01,N,2026-08-25,333,29,0
ORD-N-20260825-32734,SKU-APP-01,N,2026-08-25,514,48,0
ORD-N-20260825-32735,SKU-HOM-03,N,2026-08-25,296,29,0
ORD-N-20260825-32736,SKU-HOM-03,N,2026-08-25,461,45,0
ORD-N-20260825-32737,SKU-APP-01,N,2026-08-25,432,29,0
ORD-N-20260825-32738,SKU-APP-01,N,2026-08-25,467,44,0
ORD-N-20260825-32739,SKU-APP-01,N,2026-08-25,434,38,0
ORD-N-20260825-32740,SKU-HOM-03,N,2026-08-25,436,39,0
ORD-N-20260825-32741,SKU-ELE-02,N,2026-08-25,288,22,0
ORD-N-20260825-32742,SKU-ELE-02,N,2026-08-25,402,29,0
ORD-N-20260825-32743,SKU-APP-01,N,2026-08-25,316,24,0
ORD-N-20260825-32744,SKU-APP-01,N,2026-08-25,518,36,0
ORD-N-20260825-32745,SKU-APP-01,N,2026-08-25,561,36,0
ORD-N-20260825-32746,SKU-APP-01,N,2026-08-25,556,51,0
ORD-N-20260825-32747,SKU-HOM-03,N,2026-08-25,506,38,487
ORD-N-20260825-32748,SKU-APP-01,N,2026-08-25,248,21,0
ORD-N-20260825-32749,SKU-ELE-02,N,2026-08-25,522,29,0
ORD-N-20260825-32750,SKU-HOM-03,N,2026-08-25,313,18,0
ORD-N-20260825-32751,SKU-ELE-02,N,2026-08-25,555,51,0
ORD-N-20260825-32752,SKU-HOM-03,N,2026-08-25,357,31,0
ORD-N-20260825-32753,SKU-ELE-02,N,2026-08-25,419,33,0
ORD-N-20260825-32754,SKU-APP-01,N,2026-08-25,471,44,0
ORD-N-20260825-32755,SKU-HOM-03,N,2026-08-25,254,22,0
ORD-N-20260825-32756,SKU-ELE-02,N,2026-08-25,305,21,200
ORD-N-20260825-32757,SKU-APP-01,N,2026-08-25,357,26,0
ORD-N-20260825-32758,SKU-HOM-03,N,2026-08-25,400,26,0
ORD-N-20260825-32759,SKU-HOM-03,N,2026-08-25,294,22,0
ORD-N-20260825-32760,SKU-APP-01,N,2026-08-25,408,31,0
ORD-N-20260825-32761,SKU-APP-01,N,2026-08-25,256,17,0
ORD-N-20260825-32762,SKU-HOM-03,N,2026-08-25,255,24,0
ORD-N-20260825-32763,SKU-HOM-03,N,2026-08-25,436,37,0
ORD-N-20260825-32764,SKU-HOM-03,N,2026-08-25,473,45,0
ORD-N-20260825-32765,SKU-APP-01,N,2026-08-25,554,40,0
ORD-N-20260825-32766,SKU-ELE-02,N,2026-08-25,409,30,0
ORD-N-20260825-32767,SKU-ELE-02,N,2026-08-25,484,47,0
ORD-N-20260825-32768,SKU-HOM-03,N,2026-08-25,501,32,0
ORD-N-20260825-32769,SKU-ELE-02,N,2026-08-25,379,30,0
ORD-N-20260825-32770,SKU-ELE-02,N,2026-08-25,320,20,0
ORD-N-20260825-32771,SKU-ELE-02,N,2026-08-25,461,31,0
ORD-N-20260825-32772,SKU-ELE-02,N,2026-08-25,272,18,0
ORD-N-20260825-32773,SKU-HOM-03,N,2026-08-25,408,33,0
ORD-N-20260825-32774,SKU-HOM-03,N,2026-08-25,247,24,0
ORD-N-20260825-32775,SKU-HOM-03,N,2026-08-25,266,19,0
ORD-N-20260826-32776,SKU-ELE-02,N,2026-08-26,504,33,0
ORD-N-20260826-32777,SKU-ELE-02,N,2026-08-26,519,32,0
ORD-N-20260826-32778,SKU-ELE-02,N,2026-08-26,388,33,0
ORD-N-20260826-32779,SKU-HOM-03,N,2026-08-26,515,30,0
ORD-N-20260826-32780,SKU-HOM-03,N,2026-08-26,577,40,0
ORD-N-20260826-32781,SKU-APP-01,N,2026-08-26,498,33,0
ORD-N-20260826-32782,SKU-HOM-03,N,2026-08-26,571,37,0
ORD-N-20260826-32783,SKU-APP-01,N,2026-08-26,411,41,0
ORD-N-20260826-32784,SKU-APP-01,N,2026-08-26,513,50,0
ORD-N-20260826-32785,SKU-HOM-03,N,2026-08-26,307,18,0
ORD-N-20260826-32786,SKU-APP-01,N,2026-08-26,508,47,0
ORD-N-20260826-32787,SKU-APP-01,N,2026-08-26,301,29,0
ORD-N-20260826-32788,SKU-HOM-03,N,2026-08-26,365,27,0
ORD-N-20260826-32789,SKU-HOM-03,N,2026-08-26,504,44,0
ORD-N-20260826-32790,SKU-APP-01,N,2026-08-26,484,27,0
ORD-N-20260826-32791,SKU-APP-01,N,2026-08-26,393,36,0
ORD-N-20260826-32792,SKU-HOM-03,N,2026-08-26,260,15,0
ORD-N-20260826-32793,SKU-ELE-02,N,2026-08-26,565,50,0
ORD-N-20260826-32794,SKU-ELE-02,N,2026-08-26,376,37,0
ORD-N-20260826-32795,SKU-ELE-02,N,2026-08-26,498,39,0
ORD-N-20260826-32796,SKU-HOM-03,N,2026-08-26,408,39,0
ORD-N-20260826-32797,SKU-HOM-03,N,2026-08-26,421,29,0
ORD-N-20260826-32798,SKU-APP-01,N,2026-08-26,442,40,0
ORD-N-20260826-32799,SKU-APP-01,N,2026-08-26,349,21,0
ORD-N-20260826-32800,SKU-ELE-02,N,2026-08-26,438,35,0
ORD-N-20260826-32801,SKU-HOM-03,N,2026-08-26,360,31,0
ORD-N-20260826-32802,SKU-HOM-03,N,2026-08-26,516,33,0
ORD-N-20260826-32803,SKU-HOM-03,N,2026-08-26,460,46,0
ORD-N-20260826-32804,SKU-ELE-02,N,2026-08-26,451,41,0
ORD-N-20260826-32805,SKU-ELE-02,N,2026-08-26,369,29,0
ORD-N-20260826-32806,SKU-ELE-02,N,2026-08-26,332,28,0
ORD-N-20260826-32807,SKU-APP-01,N,2026-08-26,479,44,0
ORD-N-20260826-32808,SKU-HOM-03,N,2026-08-26,453,27,0
ORD-N-20260826-32809,SKU-APP-01,N,2026-08-26,464,45,0
ORD-N-20260826-32810,SKU-ELE-02,N,2026-08-26,439,36,0
ORD-N-20260826-32811,SKU-APP-01,N,2026-08-26,390,38,0
ORD-N-20260826-32812,SKU-ELE-02,N,2026-08-26,342,23,0
ORD-N-20260826-32813,SKU-HOM-03,N,2026-08-26,549,52,0
ORD-N-20260826-32814,SKU-HOM-03,N,2026-08-26,313,27,0
ORD-N-20260826-32815,SKU-ELE-02,N,2026-08-26,304,23,0
ORD-N-20260826-32816,SKU-HOM-03,N,2026-08-26,510,40,0
ORD-N-20260826-32817,SKU-HOM-03,N,2026-08-26,450,45,0
ORD-N-20260826-32818,SKU-ELE-02,N,2026-08-26,309,19,0
ORD-N-20260826-32819,SKU-ELE-02,N,2026-08-26,433,41,0
ORD-N-20260826-32820,SKU-ELE-02,N,2026-08-26,291,28,0
ORD-N-20260826-32821,SKU-HOM-03,N,2026-08-26,291,17,0
ORD-N-20260826-32822,SKU-ELE-02,N,2026-08-26,284,29,0
ORD-N-20260826-32823,SKU-APP-01,N,2026-08-26,430,30,0
ORD-N-20260826-32824,SKU-ELE-02,N,2026-08-26,466,41,0
ORD-N-20260826-32825,SKU-HOM-03,N,2026-08-26,487,46,0
ORD-N-20260826-32826,SKU-ELE-02,N,2026-08-26,572,34,0
ORD-N-20260826-32827,SKU-HOM-03,N,2026-08-26,524,42,0
ORD-N-20260826-32828,SKU-ELE-02,N,2026-08-26,427,34,0
ORD-N-20260826-32829,SKU-ELE-02,N,2026-08-26,433,38,0
ORD-N-20260826-32830,SKU-HOM-03,N,2026-08-26,553,45,0
ORD-N-20260826-32831,SKU-HOM-03,N,2026-08-26,490,44,0
ORD-N-20260826-32832,SKU-ELE-02,N,2026-08-26,462,47,0
ORD-N-20260826-32833,SKU-HOM-03,N,2026-08-26,335,23,0
ORD-N-20260826-32834,SKU-APP-01,N,2026-08-26,343,22,0
ORD-N-20260826-32835,SKU-APP-01,N,2026-08-26,269,18,0
ORD-N-20260826-32836,SKU-ELE-02,N,2026-08-26,338,28,0
ORD-N-20260826-32837,SKU-ELE-02,N,2026-08-26,287,18,0
ORD-N-20260826-32838,SKU-APP-01,N,2026-08-26,453,46,0
ORD-N-20260826-32839,SKU-ELE-02,N,2026-08-26,292,24,0
ORD-N-20260826-32840,SKU-APP-01,N,2026-08-26,325,33,0
ORD-N-20260826-32841,SKU-APP-01,N,2026-08-26,373,29,0
ORD-N-20260826-32842,SKU-ELE-02,N,2026-08-26,448,42,0
ORD-N-20260826-32843,SKU-ELE-02,N,2026-08-26,337,28,0
ORD-N-20260826-32844,SKU-APP-01,N,2026-08-26,322,29,0
ORD-N-20260826-32845,SKU-ELE-02,N,2026-08-26,536,53,0
ORD-N-20260826-32846,SKU-ELE-02,N,2026-08-26,363,29,0
ORD-N-20260826-32847,SKU-APP-01,N,2026-08-26,509,51,0
ORD-N-20260826-32848,SKU-ELE-02,N,2026-08-26,515,52,0
ORD-N-20260826-32849,SKU-HOM-03,N,2026-08-26,518,32,0
ORD-N-20260826-32850,SKU-HOM-03,N,2026-08-26,376,25,0
ORD-N-20260826-32851,SKU-HOM-03,N,2026-08-26,386,33,0
ORD-N-20260826-32852,SKU-HOM-03,N,2026-08-26,292,21,0
ORD-N-20260826-32853,SKU-APP-01,N,2026-08-26,398,27,0
ORD-N-20260826-32854,SKU-HOM-03,N,2026-08-26,426,24,0
ORD-N-20260826-32855,SKU-ELE-02,N,2026-08-26,255,25,0
ORD-N-20260826-32856,SKU-ELE-02,N,2026-08-26,496,30,0
ORD-N-20260826-32857,SKU-ELE-02,N,2026-08-26,417,31,0
ORD-N-20260826-32858,SKU-APP-01,N,2026-08-26,334,32,0
ORD-N-20260826-32859,SKU-APP-01,N,2026-08-26,302,26,0
ORD-N-20260826-32860,SKU-APP-01,N,2026-08-26,285,19,0
ORD-N-20260826-32861,SKU-APP-01,N,2026-08-26,351,27,0
ORD-N-20260826-32862,SKU-HOM-03,N,2026-08-26,573,46,0
ORD-N-20260826-32863,SKU-ELE-02,N,2026-08-26,425,33,0
ORD-N-20260826-32864,SKU-HOM-03,N,2026-08-26,574,32,0
ORD-N-20260826-32865,SKU-HOM-03,N,2026-08-26,355,35,0
ORD-N-20260826-32866,SKU-HOM-03,N,2026-08-26,269,19,0
ORD-N-20260826-32867,SKU-ELE-02,N,2026-08-26,452,28,0
ORD-N-20260826-32868,SKU-ELE-02,N,2026-08-26,485,31,0
ORD-N-20260826-32869,SKU-ELE-02,N,2026-08-26,546,47,0
ORD-N-20260826-32870,SKU-HOM-03,N,2026-08-26,388,26,0
ORD-N-20260826-32871,SKU-ELE-02,N,2026-08-26,510,37,0
ORD-N-20260826-32872,SKU-APP-01,N,2026-08-26,537,39,0
ORD-N-20260826-32873,SKU-HOM-03,N,2026-08-26,397,26,0
ORD-N-20260826-32874,SKU-ELE-02,N,2026-08-26,541,55,0
ORD-N-20260826-32875,SKU-HOM-03,N,2026-08-26,464,27,0
ORD-N-20260826-32876,SKU-HOM-03,N,2026-08-26,351,33,0
ORD-N-20260826-32877,SKU-ELE-02,N,2026-08-26,260,17,0
ORD-N-20260826-32878,SKU-APP-01,N,2026-08-26,444,30,0
ORD-N-20260826-32879,SKU-APP-01,N,2026-08-26,502,51,0
ORD-N-20260826-32880,SKU-APP-01,N,2026-08-26,453,27,0
ORD-N-20260826-32881,SKU-APP-01,N,2026-08-26,375,24,0
ORD-N-20260826-32882,SKU-ELE-02,N,2026-08-26,311,31,0
ORD-N-20260826-32883,SKU-APP-01,N,2026-08-26,482,49,0
ORD-N-20260826-32884,SKU-ELE-02,N,2026-08-26,443,42,0
ORD-N-20260826-32885,SKU-HOM-03,N,2026-08-26,389,30,0
ORD-N-20260826-32886,SKU-HOM-03,N,2026-08-26,310,20,0
ORD-N-20260826-32887,SKU-HOM-03,N,2026-08-26,496,37,0
ORD-N-20260826-32888,SKU-HOM-03,N,2026-08-26,443,38,0
ORD-N-20260826-32889,SKU-APP-01,N,2026-08-26,478,47,0
ORD-N-20260826-32890,SKU-APP-01,N,2026-08-26,425,24,0
ORD-N-20260826-32891,SKU-HOM-03,N,2026-08-26,334,33,0
ORD-N-20260826-32892,SKU-ELE-02,N,2026-08-26,475,45,0
ORD-N-20260826-32893,SKU-ELE-02,N,2026-08-26,555,50,0
ORD-N-20260826-32894,SKU-APP-01,N,2026-08-26,367,29,0
ORD-N-20260826-32895,SKU-APP-01,N,2026-08-26,560,47,0
ORD-N-20260826-32896,SKU-ELE-02,N,2026-08-26,313,20,0
ORD-N-20260826-32897,SKU-APP-01,N,2026-08-26,457,33,0
ORD-N-20260826-32898,SKU-APP-01,N,2026-08-26,541,40,0
ORD-N-20260826-32899,SKU-HOM-03,N,2026-08-26,571,56,0
ORD-N-20260826-32900,SKU-HOM-03,N,2026-08-26,254,26,0
ORD-N-20260826-32901,SKU-APP-01,N,2026-08-26,401,28,0
ORD-N-20260826-32902,SKU-APP-01,N,2026-08-26,552,46,0
ORD-N-20260826-32903,SKU-ELE-02,N,2026-08-26,278,19,188
ORD-N-20260826-32904,SKU-ELE-02,N,2026-08-26,333,34,0
ORD-N-20260826-32905,SKU-ELE-02,N,2026-08-26,389,33,0
ORD-N-20260826-32906,SKU-APP-01,N,2026-08-26,259,18,0
ORD-N-20260826-32907,SKU-HOM-03,N,2026-08-26,534,47,0
ORD-N-20260826-32908,SKU-ELE-02,N,2026-08-26,411,25,0
ORD-N-20260826-32909,SKU-ELE-02,N,2026-08-26,498,49,0
ORD-N-20260826-32910,SKU-HOM-03,N,2026-08-26,456,37,0
ORD-N-20260826-32911,SKU-HOM-03,N,2026-08-26,503,31,0
ORD-N-20260826-32912,SKU-APP-01,N,2026-08-26,294,24,0
ORD-N-20260826-32913,SKU-APP-01,N,2026-08-26,509,52,0
ORD-N-20260826-32914,SKU-APP-01,N,2026-08-26,459,41,0
ORD-N-20260826-32915,SKU-APP-01,N,2026-08-26,457,45,0
ORD-N-20260826-32916,SKU-ELE-02,N,2026-08-26,531,31,0
ORD-N-20260826-32917,SKU-HOM-03,N,2026-08-26,387,29,0
ORD-N-20260826-32918,SKU-HOM-03,N,2026-08-26,468,28,0
ORD-N-20260826-32919,SKU-ELE-02,N,2026-08-26,396,41,0
ORD-N-20260826-32920,SKU-ELE-02,N,2026-08-26,436,44,0
ORD-N-20260826-32921,SKU-APP-01,N,2026-08-26,458,35,0
ORD-N-20260826-32922,SKU-APP-01,N,2026-08-26,348,35,0
ORD-N-20260826-32923,SKU-ELE-02,N,2026-08-26,428,26,0
ORD-N-20260826-32924,SKU-HOM-03,N,2026-08-26,478,47,0
ORD-N-20260826-32925,SKU-ELE-02,N,2026-08-26,477,42,0
ORD-N-20260826-32926,SKU-HOM-03,N,2026-08-26,547,41,0
ORD-N-20260826-32927,SKU-HOM-03,N,2026-08-26,317,24,0
ORD-N-20260826-32928,SKU-ELE-02,N,2026-08-26,256,24,0
ORD-N-20260826-32929,SKU-HOM-03,N,2026-08-26,566,59,0
ORD-N-20260826-32930,SKU-ELE-02,N,2026-08-26,393,23,0
ORD-N-20260826-32931,SKU-APP-01,N,2026-08-26,278,19,0
ORD-N-20260826-32932,SKU-ELE-02,N,2026-08-26,463,26,0
ORD-N-20260826-32933,SKU-ELE-02,N,2026-08-26,524,33,0
ORD-N-20260826-32934,SKU-HOM-03,N,2026-08-26,264,25,0
ORD-N-20260826-32935,SKU-ELE-02,N,2026-08-26,411,33,0
ORD-N-20260826-32936,SKU-HOM-03,N,2026-08-26,476,43,0
ORD-N-20260826-32937,SKU-ELE-02,N,2026-08-26,331,28,0
ORD-N-20260826-32938,SKU-APP-01,N,2026-08-26,374,26,0
ORD-N-20260826-32939,SKU-ELE-02,N,2026-08-26,442,42,0
ORD-N-20260826-32940,SKU-APP-01,N,2026-08-26,289,28,0
ORD-N-20260826-32941,SKU-ELE-02,N,2026-08-26,378,30,0
ORD-N-20260826-32942,SKU-HOM-03,N,2026-08-26,579,53,0
ORD-N-20260826-32943,SKU-APP-01,N,2026-08-26,492,43,0
ORD-N-20260826-32944,SKU-HOM-03,N,2026-08-26,501,38,0
ORD-N-20260826-32945,SKU-APP-01,N,2026-08-26,375,25,0
ORD-N-20260826-32946,SKU-APP-01,N,2026-08-26,465,45,0
ORD-N-20260826-32947,SKU-ELE-02,N,2026-08-26,504,34,0
ORD-N-20260826-32948,SKU-ELE-02,N,2026-08-26,575,52,0
ORD-N-20260826-32949,SKU-APP-01,N,2026-08-26,544,53,0
ORD-N-20260826-32950,SKU-APP-01,N,2026-08-26,416,36,0
ORD-N-20260826-32951,SKU-HOM-03,N,2026-08-26,299,28,0
ORD-N-20260826-32952,SKU-APP-01,N,2026-08-26,250,21,0
ORD-N-20260826-32953,SKU-ELE-02,N,2026-08-26,446,43,0
ORD-N-20260826-32954,SKU-ELE-02,N,2026-08-26,537,40,0
ORD-N-20260826-32955,SKU-HOM-03,N,2026-08-26,549,34,0
ORD-N-20260826-32956,SKU-APP-01,N,2026-08-26,484,41,0
ORD-N-20260826-32957,SKU-APP-01,N,2026-08-26,360,29,0
ORD-N-20260826-32958,SKU-HOM-03,N,2026-08-26,417,43,381
ORD-N-20260826-32959,SKU-ELE-02,N,2026-08-26,317,25,236
ORD-N-20260826-32960,SKU-HOM-03,N,2026-08-26,573,57,0
ORD-N-20260826-32961,SKU-ELE-02,N,2026-08-26,285,22,0
ORD-N-20260826-32962,SKU-ELE-02,N,2026-08-26,315,23,0
ORD-N-20260826-32963,SKU-APP-01,N,2026-08-26,256,25,0
ORD-N-20260826-32964,SKU-ELE-02,N,2026-08-26,443,40,0
ORD-N-20260826-32965,SKU-HOM-03,N,2026-08-26,398,27,0
ORD-N-20260826-32966,SKU-ELE-02,N,2026-08-26,439,28,0
ORD-N-20260826-32967,SKU-ELE-02,N,2026-08-26,426,40,0
ORD-N-20260826-32968,SKU-APP-01,N,2026-08-26,380,26,0
ORD-N-20260826-32969,SKU-ELE-02,N,2026-08-26,450,42,0
ORD-N-20260826-32970,SKU-HOM-03,N,2026-08-26,297,28,0
ORD-N-20260826-32971,SKU-HOM-03,N,2026-08-26,478,35,0
ORD-N-20260826-32972,SKU-APP-01,N,2026-08-26,551,31,0
ORD-N-20260826-32973,SKU-APP-01,N,2026-08-26,370,29,0
ORD-N-20260826-32974,SKU-APP-01,N,2026-08-26,570,44,0
ORD-N-20260826-32975,SKU-APP-01,N,2026-08-26,558,57,0
ORD-N-20260826-32976,SKU-HOM-03,N,2026-08-26,345,21,0
ORD-N-20260826-32977,SKU-ELE-02,N,2026-08-26,458,47,0
ORD-N-20260826-32978,SKU-ELE-02,N,2026-08-26,361,28,0
ORD-N-20260826-32979,SKU-APP-01,N,2026-08-26,413,27,0
ORD-N-20260826-32980,SKU-ELE-02,N,2026-08-26,294,28,0
ORD-N-20260826-32981,SKU-ELE-02,N,2026-08-26,488,46,0
ORD-N-20260826-32982,SKU-APP-01,N,2026-08-26,283,28,0
ORD-N-20260826-32983,SKU-HOM-03,N,2026-08-26,385,39,0
ORD-N-20260826-32984,SKU-APP-01,N,2026-08-26,329,33,0
ORD-N-20260826-32985,SKU-HOM-03,N,2026-08-26,455,40,0
ORD-N-20260826-32986,SKU-HOM-03,N,2026-08-26,521,48,0
ORD-N-20260826-32987,SKU-APP-01,N,2026-08-26,277,25,0
ORD-N-20260826-32988,SKU-HOM-03,N,2026-08-26,454,30,0
ORD-N-20260826-32989,SKU-APP-01,N,2026-08-26,266,23,0
ORD-N-20260826-32990,SKU-APP-01,N,2026-08-26,283,24,0
ORD-N-20260826-32991,SKU-APP-01,N,2026-08-26,538,34,0
ORD-N-20260826-32992,SKU-APP-01,N,2026-08-26,311,23,0
ORD-N-20260826-32993,SKU-APP-01,N,2026-08-26,285,26,0
ORD-N-20260826-32994,SKU-ELE-02,N,2026-08-26,287,24,0
ORD-N-20260826-32995,SKU-HOM-03,N,2026-08-26,409,23,0
ORD-N-20260826-32996,SKU-HOM-03,N,2026-08-26,455,43,0
ORD-N-20260826-32997,SKU-HOM-03,N,2026-08-26,425,41,0
ORD-N-20260826-32998,SKU-ELE-02,N,2026-08-26,327,32,0
ORD-N-20260826-32999,SKU-ELE-02,N,2026-08-26,265,23,0
ORD-N-20260826-33000,SKU-HOM-03,N,2026-08-26,511,38,303
ORD-N-20260826-33001,SKU-ELE-02,N,2026-08-26,383,36,0
ORD-N-20260826-33002,SKU-HOM-03,N,2026-08-26,441,27,0
ORD-N-20260826-33003,SKU-APP-01,N,2026-08-26,354,30,0
ORD-N-20260826-33004,SKU-APP-01,N,2026-08-26,384,31,0
ORD-N-20260826-33005,SKU-ELE-02,N,2026-08-26,345,35,0
ORD-N-20260826-33006,SKU-APP-01,N,2026-08-26,268,20,0
ORD-N-20260826-33007,SKU-APP-01,N,2026-08-26,371,23,0
ORD-N-20260826-33008,SKU-ELE-02,N,2026-08-26,454,36,441
ORD-N-20260826-33009,SKU-APP-01,N,2026-08-26,576,58,0
ORD-N-20260826-33010,SKU-ELE-02,N,2026-08-26,416,33,0
ORD-N-20260826-33011,SKU-ELE-02,N,2026-08-26,373,26,0
ORD-N-20260826-33012,SKU-ELE-02,N,2026-08-26,305,24,0
ORD-N-20260826-33013,SKU-ELE-02,N,2026-08-26,310,22,0
ORD-N-20260826-33014,SKU-HOM-03,N,2026-08-26,528,37,0
ORD-N-20260826-33015,SKU-APP-01,N,2026-08-26,530,52,0
ORD-N-20260826-33016,SKU-APP-01,N,2026-08-26,481,27,0
ORD-N-20260826-33017,SKU-ELE-02,N,2026-08-26,300,29,0
ORD-N-20260826-33018,SKU-ELE-02,N,2026-08-26,271,25,0
ORD-N-20260826-33019,SKU-HOM-03,N,2026-08-26,407,27,0
ORD-N-20260826-33020,SKU-APP-01,N,2026-08-26,331,33,0
ORD-N-20260826-33021,SKU-HOM-03,N,2026-08-26,317,21,0
ORD-N-20260826-33022,SKU-APP-01,N,2026-08-26,497,41,0
ORD-N-20260826-33023,SKU-ELE-02,N,2026-08-26,263,23,0
ORD-N-20260826-33024,SKU-ELE-02,N,2026-08-26,505,42,0
ORD-N-20260826-33025,SKU-APP-01,N,2026-08-26,493,48,0
ORD-N-20260826-33026,SKU-HOM-03,N,2026-08-26,253,15,0
ORD-N-20260826-33027,SKU-HOM-03,N,2026-08-26,275,20,0
ORD-N-20260826-33028,SKU-ELE-02,N,2026-08-26,446,27,0
ORD-N-20260826-33029,SKU-HOM-03,N,2026-08-26,497,47,0
ORD-N-20260826-33030,SKU-APP-01,N,2026-08-26,300,31,0
ORD-N-20260826-33031,SKU-ELE-02,N,2026-08-26,250,16,0
ORD-N-20260826-33032,SKU-APP-01,N,2026-08-26,329,25,0
ORD-N-20260826-33033,SKU-APP-01,N,2026-08-26,458,39,0
ORD-N-20260826-33034,SKU-APP-01,N,2026-08-26,549,41,0
ORD-N-20260826-33035,SKU-ELE-02,N,2026-08-26,450,41,0
ORD-N-20260826-33036,SKU-ELE-02,N,2026-08-26,252,16,0
ORD-N-20260826-33037,SKU-ELE-02,N,2026-08-26,394,24,0
ORD-N-20260826-33038,SKU-APP-01,N,2026-08-26,528,52,0
ORD-N-20260826-33039,SKU-ELE-02,N,2026-08-26,254,25,0
ORD-N-20260826-33040,SKU-HOM-03,N,2026-08-26,435,34,0
ORD-N-20260826-33041,SKU-ELE-02,N,2026-08-26,553,57,0
ORD-N-20260826-33042,SKU-APP-01,N,2026-08-26,381,31,0
ORD-N-20260826-33043,SKU-APP-01,N,2026-08-26,538,49,0
ORD-N-20260826-33044,SKU-HOM-03,N,2026-08-26,530,54,0
ORD-N-20260826-33045,SKU-HOM-03,N,2026-08-26,337,20,0
ORD-N-20260826-33046,SKU-APP-01,N,2026-08-26,570,55,0
ORD-N-20260826-33047,SKU-APP-01,N,2026-08-26,513,52,0
ORD-N-20260826-33048,SKU-ELE-02,N,2026-08-26,426,41,0
ORD-N-20260826-33049,SKU-APP-01,N,2026-08-26,309,20,0
ORD-N-20260826-33050,SKU-HOM-03,N,2026-08-26,498,50,0
ORD-N-20260826-33051,SKU-HOM-03,N,2026-08-26,560,48,0
ORD-N-20260826-33052,SKU-HOM-03,N,2026-08-26,546,43,0
ORD-N-20260826-33053,SKU-ELE-02,N,2026-08-26,412,28,0
ORD-N-20260826-33054,SKU-ELE-02,N,2026-08-26,467,39,0
ORD-N-20260826-33055,SKU-APP-01,N,2026-08-26,491,32,0
ORD-N-20260826-33056,SKU-APP-01,N,2026-08-26,536,47,0
ORD-N-20260826-33057,SKU-APP-01,N,2026-08-26,274,16,0
ORD-N-20260826-33058,SKU-HOM-03,N,2026-08-26,272,27,0
ORD-N-20260826-33059,SKU-HOM-03,N,2026-08-26,322,26,0
ORD-N-20260826-33060,SKU-HOM-03,N,2026-08-26,372,23,0
ORD-N-20260826-33061,SKU-APP-01,N,2026-08-26,378,33,0
ORD-N-20260826-33062,SKU-ELE-02,N,2026-08-26,559,56,0
ORD-N-20260826-33063,SKU-HOM-03,N,2026-08-26,277,19,0
ORD-N-20260826-33064,SKU-ELE-02,N,2026-08-26,272,20,0
ORD-N-20260826-33065,SKU-APP-01,N,2026-08-26,417,27,0
ORD-N-20260826-33066,SKU-APP-01,N,2026-08-26,343,27,0
ORD-N-20260826-33067,SKU-HOM-03,N,2026-08-26,264,23,0
ORD-N-20260826-33068,SKU-APP-01,N,2026-08-26,498,31,0
ORD-N-20260826-33069,SKU-ELE-02,N,2026-08-26,435,40,0
ORD-N-20260826-33070,SKU-HOM-03,N,2026-08-26,378,27,0
ORD-N-20260826-33071,SKU-APP-01,N,2026-08-26,537,49,0
ORD-N-20260826-33072,SKU-HOM-03,N,2026-08-26,424,44,0
ORD-N-20260826-33073,SKU-ELE-02,N,2026-08-26,262,21,0
ORD-N-20260826-33074,SKU-HOM-03,N,2026-08-26,253,20,0
ORD-N-20260826-33075,SKU-ELE-02,N,2026-08-26,516,45,0
ORD-N-20260826-33076,SKU-APP-01,N,2026-08-26,560,48,0
ORD-N-20260826-33077,SKU-ELE-02,N,2026-08-26,524,29,0
ORD-N-20260826-33078,SKU-HOM-03,N,2026-08-26,356,30,0
ORD-N-20260826-33079,SKU-APP-01,N,2026-08-26,444,43,0
ORD-N-20260826-33080,SKU-ELE-02,N,2026-08-26,293,23,0
ORD-N-20260826-33081,SKU-HOM-03,N,2026-08-26,370,29,0
ORD-N-20260826-33082,SKU-ELE-02,N,2026-08-26,398,35,0
ORD-N-20260826-33083,SKU-HOM-03,N,2026-08-26,340,20,0
ORD-N-20260826-33084,SKU-APP-01,N,2026-08-26,285,18,0
ORD-N-20260826-33085,SKU-ELE-02,N,2026-08-26,462,43,0
ORD-N-20260826-33086,SKU-HOM-03,N,2026-08-26,350,21,0
ORD-N-20260826-33087,SKU-ELE-02,N,2026-08-26,261,21,0
ORD-N-20260826-33088,SKU-HOM-03,N,2026-08-26,515,41,0
ORD-N-20260826-33089,SKU-APP-01,N,2026-08-26,283,28,0
ORD-N-20260826-33090,SKU-HOM-03,N,2026-08-26,449,42,0
ORD-N-20260826-33091,SKU-HOM-03,N,2026-08-26,450,36,0
ORD-N-20260826-33092,SKU-HOM-03,N,2026-08-26,572,54,0
ORD-N-20260826-33093,SKU-ELE-02,N,2026-08-26,553,47,0
ORD-N-20260826-33094,SKU-HOM-03,N,2026-08-26,341,32,0
ORD-N-20260826-33095,SKU-APP-01,N,2026-08-26,416,37,0
